Date,Open,High,Low,Close,Adj Close,Volume
2015-01-01,45.020000,45.189999,42.990002,43.150002,38.902618,66171300
2015-01-08,43.630001,44.099998,42.459999,43.060001,38.926853,75115700
2015-01-15,43.480000,44.029999,42.250000,43.490002,39.315571,63402700
2015-01-22,43.950001,45.330002,42.580002,42.689999,38.592354,74295500
2015-01-29,42.820000,43.160000,41.560001,42.419998,38.348282,77853700
2015-02-05,42.500000,44.060001,42.500000,43.360001,39.198048,57409800
2015-02-12,43.480000,44.230000,43.410000,44.099998,39.867023,41455100
2015-02-19,44.130001,44.369999,43.299999,43.730000,39.532536,56500300
2015-02-26,43.799999,44.150002,42.820000,43.610001,39.424049,53916100
2015-03-05,43.660000,43.889999,41.410000,41.470001,37.489464,62613800
2015-03-12,41.459999,44.939999,41.259998,44.130001,39.894150,108954600
2015-03-19,44.000000,44.730000,42.930000,42.930000,38.809322,79607900
2015-03-26,42.779999,43.630001,42.419998,42.939999,38.818356,70141600
2015-04-02,42.990002,43.480000,42.209999,43.110001,38.972038,35972900
2015-04-09,42.970001,44.189999,42.509998,43.990002,39.906982,61584900
2015-04-16,43.689999,43.959999,42.860001,43.549999,39.507816,51517400
2015-04-23,43.509998,44.900002,42.750000,44.730000,40.578304,96890500
2015-04-30,44.049999,44.849998,43.000000,43.259998,39.244740,65448800
2015-05-07,43.169998,44.240002,43.020000,43.790001,39.725555,41765700
2015-05-14,44.110001,44.599998,43.880001,44.290001,40.179150,40429100
2015-05-21,44.220001,44.450001,43.150002,44.139999,40.043053,37057900
2015-05-28,44.080002,44.250000,43.139999,43.970001,39.888828,44893000
2015-06-04,43.740002,44.110001,42.820000,43.939999,39.861618,58898600
2015-06-11,44.169998,45.240002,43.410000,44.910000,40.741581,86341800
2015-06-18,41.910000,43.099998,40.970001,41.200001,37.375942,174099400
2015-06-25,41.240002,41.470001,39.930000,40.240002,36.505043,102110100
2015-07-02,40.380001,40.419998,39.700001,39.770000,36.078674,55114000
2015-07-09,40.240002,40.919998,40.150002,40.790001,37.142040,53161700
2015-07-16,41.020000,41.020000,39.250000,39.419998,35.894554,78399600
2015-07-23,39.549999,39.869999,38.439999,39.790001,36.231464,73176500
2015-07-30,40.029999,40.119999,39.459999,39.639999,36.094887,61464100
2015-08-06,39.630001,40.049999,38.500000,39.279999,35.767078,52456700
2015-08-13,39.220001,40.029999,38.990002,39.529999,35.994717,43665400
2015-08-20,39.189999,39.500000,35.139999,36.910000,33.609039,106952700
2015-08-27,37.349998,37.509998,35.889999,36.750000,33.463348,100128100
2015-09-03,36.810001,38.180000,36.090000,37.090000,33.772942,58595500
2015-09-10,37.029999,38.520000,37.029999,38.270000,34.847404,79352600
2015-09-17,38.270000,38.270000,35.830002,35.990002,32.771320,124154500
2015-09-24,35.849998,36.320000,35.240002,36.119999,32.889687,95190100
2015-10-01,36.230000,37.980000,35.639999,37.660000,34.291958,78608800
2015-10-08,37.389999,38.200001,37.139999,37.259998,33.927727,64571800
2015-10-15,37.549999,37.799999,36.570000,36.619999,33.477497,74741400
2015-10-22,36.849998,38.889999,36.849998,38.880001,35.543564,71631600
2015-10-29,38.529999,40.570000,38.500000,40.480000,37.006264,81710500
2015-11-05,40.160000,40.639999,38.980000,39.040001,35.689835,77601000
2015-11-12,38.650002,39.099998,37.220001,38.700001,35.379009,82099100
2015-11-19,38.669998,39.619999,38.619999,39.259998,35.890953,55222200
2015-11-26,39.139999,39.389999,38.650002,38.700001,35.379009,52252100
2015-12-03,38.959999,39.349998,37.750000,38.580002,35.269302,85063400
2015-12-10,38.610001,39.139999,36.849998,38.910000,35.570995,101588700
2015-12-17,38.090000,38.200001,36.099998,36.930000,33.760910,113406100
2015-12-24,36.730000,37.230000,36.470001,36.919998,33.751759,36170000
2015-12-31,36.840000,36.950001,35.360001,35.820000,32.746155,72623200
2016-01-07,35.250000,35.680000,33.869999,34.080002,31.283926,110060400
2016-01-14,34.189999,35.090000,33.130001,33.939999,31.155411,91650400
2016-01-21,33.910000,35.549999,33.590000,34.910000,32.045822,93363100
2016-01-28,35.169998,36.540001,34.939999,35.689999,32.761829,79935900
2016-02-04,35.700001,36.540001,34.480000,35.200001,32.312035,85545400
2016-02-11,34.590000,36.770000,34.470001,36.630001,33.624718,67590400
2016-02-18,36.709999,37.490002,35.770000,36.630001,33.624718,56575200
2016-02-25,36.790001,37.990002,36.500000,37.759998,34.661999,76239300
2016-03-03,37.610001,38.610001,37.400002,38.480000,35.322933,61652500
2016-03-10,38.770000,40.950001,37.509998,40.220001,36.920177,112053600
2016-03-17,40.150002,42.000000,40.070000,40.750000,37.406689,99429900
2016-03-24,40.599998,41.110001,40.340000,40.970001,37.608635,51566000
2016-03-31,41.130001,41.279999,40.189999,40.750000,37.406689,51641600
2016-04-07,40.590000,41.389999,39.810001,41.310001,37.920750,53246500
2016-04-14,41.310001,41.490002,40.799999,41.099998,37.868603,46705700
2016-04-21,41.029999,41.430000,40.430000,40.849998,37.638268,54941500
2016-04-28,40.360001,40.970001,39.130001,39.290001,36.200928,53057100
2016-05-05,39.439999,40.080002,38.970001,39.650002,36.532616,40969800
2016-05-12,39.889999,40.099998,39.160000,39.470001,36.366768,47059800
2016-05-19,39.160000,40.290001,38.560001,40.130001,36.974884,59484400
2016-05-26,40.110001,40.299999,39.799999,40.259998,37.094658,37650800
2016-06-02,38.700001,39.740002,38.080002,39.279999,36.191704,119600800
2016-06-09,39.189999,39.209999,38.380001,38.439999,35.417744,62362400
2016-06-16,38.360001,40.349998,38.080002,40.009998,36.864311,102332600
2016-06-23,40.400002,40.869999,38.180000,40.549999,37.361851,119901200
2016-06-30,40.480000,41.160000,40.020000,40.529999,37.343418,56108200
2016-07-07,40.650002,41.650002,40.419998,41.459999,38.340816,61758000
2016-07-14,41.570000,41.910000,41.009998,41.250000,38.146614,53797700
2016-07-21,41.340000,41.509998,40.750000,40.930000,37.850693,51424200
2016-07-28,41.349998,41.400002,40.580002,40.709999,37.647247,65333500
2016-08-04,40.610001,41.400002,40.610001,41.090000,37.998661,50796300
2016-08-11,41.130001,41.639999,41.000000,41.209999,38.109631,46535300
2016-08-18,40.950001,41.639999,40.950001,41.070000,37.980167,47951300
2016-08-25,41.119999,41.580002,41.000000,41.220001,38.118877,42498900
2016-09-01,40.980000,41.419998,40.779999,41.250000,38.146614,38396300
2016-09-08,40.930000,41.000000,39.680000,40.250000,37.221851,71158900
2016-09-15,40.180000,41.029999,38.709999,39.509998,36.537529,112024400
2016-09-22,39.680000,39.799999,38.759998,39.439999,36.472794,52285600
2016-09-29,39.250000,39.619999,38.759998,39.150002,36.204609,49529100
2016-10-06,39.110001,39.240002,37.639999,38.049999,35.187370,54615400
2016-10-13,37.860001,38.689999,37.619999,38.349998,35.602184,50570600
2016-10-20,38.119999,38.639999,37.770000,38.310001,35.565052,59511100
2016-10-27,38.410000,38.580002,37.980000,38.029999,35.305107,47384100
2016-11-03,37.990002,39.740002,37.990002,39.549999,36.716206,63260900
2016-11-10,39.650002,40.060001,38.680000,39.700001,36.855453,80533300
2016-11-17,39.799999,40.490002,39.669998,40.099998,37.226795,56343500
2016-11-24,40.040001,40.740002,40.040001,40.189999,37.310345,40663400
2016-12-01,40.110001,40.369999,37.639999,40.320000,37.431042,84237300
2016-12-08,40.320000,41.090000,40.080002,40.880001,37.950912,69815700
2016-12-15,40.950001,41.139999,38.590000,38.830002,36.047791,105115600
2016-12-22,38.930000,39.240002,38.599998,38.680000,35.908550,32707700
2016-12-29,38.610001,38.919998,38.299999,38.740002,35.964241,37128800
2017-01-05,38.669998,39.450001,38.380001,39.110001,36.449932,64202000
2017-01-12,39.029999,39.340000,38.590000,39.189999,36.524479,42457600
2017-01-19,39.119999,40.380001,39.099998,40.150002,37.419193,76304000
2017-01-26,40.209999,40.389999,39.669998,39.840000,37.130283,52982500
2017-02-02,39.770000,40.439999,39.680000,40.020000,37.298042,48664800
2017-02-09,40.020000,41.480000,40.020000,41.410000,38.593498,55792200
2017-02-16,41.459999,42.520000,41.369999,42.509998,39.618679,52675500
2017-02-23,42.560001,43.259998,42.419998,42.919998,40.000793,66639700
2017-03-02,42.830002,42.930000,42.299999,42.610001,39.711876,46254700
2017-03-09,42.630001,43.200001,42.250000,43.049999,40.121952,63677900
2017-03-16,46.389999,46.990002,44.630001,44.790001,41.743607,156990900
2017-03-23,44.680000,45.090000,44.360001,44.520000,41.491974,62878800
2017-03-30,44.450001,45.049999,44.369999,44.490002,41.464008,53096000
2017-04-06,44.529999,44.529999,43.759998,44.180000,41.175091,60552400
2017-04-13,44.189999,44.580002,43.980000,44.189999,41.361851,43996300
2017-04-20,44.259998,45.040001,44.169998,44.689999,41.829845,55845000
2017-04-27,44.880001,45.349998,44.520000,44.889999,42.017048,52647500
2017-05-04,44.959999,45.779999,44.950001,45.529999,42.616096,44944900
2017-05-11,45.410000,45.410000,44.200001,44.230000,41.399292,53089200
2017-05-18,44.060001,44.880001,43.599998,44.830002,41.960896,48629900
2017-05-25,44.990002,45.549999,44.830002,45.389999,42.485050,40024700
2017-06-01,45.520000,46.070000,45.139999,45.400002,42.494415,43689000
2017-06-08,45.400002,45.860001,43.740002,44.810001,41.942169,63998200
2017-06-15,44.549999,46.540001,44.369999,46.330002,43.364899,85170100
2017-06-22,46.330002,51.849998,46.330002,50.869999,47.614326,169317800
2017-06-29,50.759998,50.889999,49.320000,49.459999,46.294563,53734000
2017-07-06,49.250000,50.480000,48.770000,50.450001,47.221218,59612300
2017-07-13,50.549999,51.099998,50.160000,51.000000,47.736008,57347000
2017-07-20,51.139999,51.259998,50.610001,51.169998,48.075787,41464200
2017-07-27,51.299999,51.360001,49.580002,49.770000,46.760448,50358700
2017-08-03,49.919998,50.410000,48.860001,49.060001,46.093388,55352400
2017-08-10,48.959999,49.320000,47.980000,49.250000,46.271893,54869500
2017-08-17,49.169998,49.430000,48.310001,49.070000,46.102787,43331800
2017-08-24,49.070000,49.950001,48.750000,49.799999,46.788647,35633400
2017-08-31,49.880001,51.230000,49.840000,51.009998,47.925468,52901200
2017-09-07,51.189999,52.980000,51.029999,52.799999,49.607231,66215000
2017-09-14,52.759998,53.139999,47.689999,47.970001,45.069298,162032200
2017-09-21,47.820000,48.540001,47.639999,48.160000,45.247807,79840900
2017-09-28,48.200001,49.189999,47.959999,48.900002,45.943069,111906900
2017-10-05,48.959999,49.029999,48.000000,48.279999,45.360554,68618300
2017-10-12,48.270000,49.759998,48.110001,49.580002,46.765682,57491400
2017-10-19,49.439999,50.650002,49.160000,49.700001,46.878872,78381700
2017-10-26,50.110001,51.279999,49.770000,50.639999,47.765499,65683300
2017-11-02,50.540001,50.740002,50.020000,50.540001,47.671188,50656700
2017-11-09,50.139999,50.220001,48.540001,48.820000,46.048817,50630300
2017-11-16,49.110001,49.619999,48.419998,48.580002,45.822445,62230900
2017-11-23,48.880001,49.220001,48.200001,48.520000,45.765850,47712100
2017-11-30,48.889999,50.000000,47.630001,48.419998,45.671520,84907900
2017-12-07,48.619999,50.709999,48.299999,50.049999,47.209000,78728800
2017-12-14,50.139999,50.400002,47.000000,47.900002,45.181042,162688600
2017-12-21,48.110001,48.110001,47.099998,47.380001,44.690559,45376500
2017-12-28,47.299999,48.070000,46.169998,47.709999,45.001820,67072600
2018-01-04,47.990002,49.360001,47.720001,48.799999,46.029953,77016800
2018-01-11,48.869999,50.290001,48.439999,50.270000,47.601162,68001700
2018-01-18,50.189999,52.000000,50.099998,51.450001,48.718517,79317700
2018-01-25,51.540001,52.790001,50.750000,51.590000,48.851078,74718700
2018-02-01,51.360001,51.980000,46.810001,48.869999,46.275486,90021300
2018-02-08,49.090000,49.520000,45.919998,49.450001,46.824703,87612500
2018-02-15,49.700001,51.139999,49.430000,49.430000,46.805756,52427000
2018-02-22,49.590000,51.500000,49.410000,50.669998,47.979923,60623500
2018-03-01,50.959999,51.810001,49.160000,51.720001,48.974186,78236700
2018-03-08,51.939999,53.480000,51.470001,52.320000,49.542328,69941300
2018-03-15,52.220001,52.689999,46.430000,47.020000,44.523705,164142800
2018-03-22,46.720001,47.020000,44.509998,44.980000,42.592014,108846000
2018-03-29,45.310001,46.290001,44.040001,45.509998,43.093876,63840200
2018-04-05,45.730000,46.180000,44.599998,45.610001,43.188560,71186900
2018-04-12,45.689999,47.290001,45.599998,47.080002,44.580517,60178500
2018-04-19,46.990002,47.110001,45.049999,45.750000,43.500496,65137700
2018-04-26,46.090000,46.209999,45.389999,45.509998,43.272293,60046400
2018-05-03,45.360001,46.680000,44.490002,46.580002,44.289684,56601000
2018-05-10,46.799999,47.259998,46.250000,46.730000,44.432308,51340900
2018-05-17,46.689999,47.540001,46.020000,46.900002,44.593960,64805400
2018-05-24,46.660000,47.230000,46.040001,47.049999,44.736576,48186300
2018-05-31,46.930000,47.810001,46.709999,47.750000,45.402153,62834000
2018-06-07,47.930000,48.669998,47.410000,48.270000,45.896584,73517500
2018-06-14,47.009998,47.020000,42.570000,42.820000,40.714558,168489700
2018-06-21,43.180000,44.849998,42.980000,43.450001,41.313583,134088300
2018-06-28,43.509998,44.990002,43.360001,44.720001,42.521141,80502100
2018-07-05,45.150002,47.759998,44.990002,47.639999,45.297562,118030800
2018-07-12,47.790001,49.000000,47.750000,48.639999,46.248394,111636700
2018-07-19,48.400002,49.099998,48.049999,48.950001,46.725712,88120000
2018-07-26,48.849998,49.169998,47.150002,47.349998,45.198414,91995000
2018-08-02,47.040001,48.950001,46.630001,48.389999,46.191154,64509900
